  1056
    id          xc          yc          zc         gxc         gyc         gzc         vol                 R  mean_overdensity       ellipticity      inv_porosity
   672   -605.0026     88.1966    996.9948   -610.4767     86.3707    992.7242    39798.45           21.1800            0.3706          0.521824          0.513780
   673   -924.2012    256.1959     56.1989   -921.9711    237.4107     60.5957    68028.35           25.3241            0.2352          0.460924          0.441650
   674   -764.6019    -85.4026    579.7966   -776.9398    -82.9605    582.3752    19646.78           16.7392            0.3034          0.447875          0.738503
   675   -221.4042    429.7951    442.5972   -203.9409    435.8365    441.9333    43705.86           21.8516            0.3692          0.641276          0.647024
   676   -140.2046   -427.0012    324.9977   -147.5151   -426.0414    326.6475    38700.87           20.9835            0.3595          0.342777          0.586213
   677   -159.8045   -435.4011     84.1988   -153.6465   -449.5916     83.6021   144727.64           32.5702            0.2674          0.468894          0.536566
   678   -705.8021   -197.4022    -83.8005   -714.9894   -196.4458    -84.8740    29634.81           19.1972            0.3112          0.570861          0.671410
   679   -663.8023   -457.8010    529.3969   -666.7134   -456.0786    532.2339    56569.56           23.8139            0.3278          0.602667          0.609973
   680   -946.6011     12.5969    -83.8005   -947.9586     12.5850    -82.1570    21820.00           17.3349            0.3621          0.635948          0.567442
   681   -484.6031    275.7958    -11.0008   -489.1223    265.7647    -11.5954    39622.84           21.1488            0.3007          0.489516          0.666532
   682   -599.4026   -102.2026    977.3949   -598.7615   -103.3613    978.7404    20766.32           17.0513            0.3885          0.401626          0.530957
   683   -162.6045     85.3966    596.5966   -172.7742     78.1494    599.4434    41598.49           21.4946            0.3244          0.333110          0.643353
   684     92.1944   -348.6015    702.9961     89.0250   -355.1642    699.6021    31478.75           19.5874            0.3783          0.318674          0.676417
   685   -386.6035   -301.0017    369.7975   -387.4970   -291.9344    367.6984    27527.45           18.7309            0.1886          0.334100          0.696688
   686   -557.4028   -642.6002    498.5970   -579.6156   -635.5026    499.7481    39864.31           21.1917            0.4060          0.574411          0.690075
   687   -311.0038   -432.6011    492.9970   -307.1415   -426.1582    476.7078    79245.68           26.6458            0.2827          0.546682          0.439987
   688   -745.0020   -410.2012    509.7969   -755.4934   -392.1174    527.9500    55998.82           23.7336            0.3587          0.575750          0.600044
   689   -308.2039    135.7964    898.9952   -302.7681    148.6112    883.5219    39556.98           21.1371            0.3629          0.465411          0.429409
   690   -571.4027    384.9953    -27.8007   -567.1523    383.9602    -43.8902    57315.92           23.9182            0.2698          0.497559          0.708326
   691   -165.4045   -558.6006    442.5972   -163.0671   -566.6648    448.9928    27637.21           18.7558            0.4526          0.572806          0.550526
   692   -809.4017   -603.4004    114.9987   -810.6323   -603.3162    104.6668    22588.31           17.5360            0.3255          0.506438          0.348616
   693  -1142.6002     -4.2030    -89.4005  -1145.3206     -0.9642    -89.0852    20393.14           16.9485            0.4065          0.270585          0.720663
   694   -501.4030   -306.6017    761.7958   -496.5704   -294.3288    756.6947    67523.47           25.2613            0.2899          0.544115          0.571565
   695   -364.2036   -438.2011     19.7991   -361.8637   -454.3868     22.5235    44276.60           21.9463            0.3282          0.433148          0.450047
   696   -257.8041    124.5964    470.5971   -268.8865    137.4596    480.9375    44144.89           21.9245            0.3572          0.478893          0.559154
   697   -375.4036   -513.8008     36.5990   -362.9243   -538.1768     26.4170    68401.53           25.3703            0.3286          0.598249          0.472618
   698     44.5946   -530.6007    747.7959     53.1544   -531.5176    751.2352    24344.45           17.9792            0.4024          0.300687          0.420380
   699   -792.6017     57.3967    -41.8007   -785.2346     45.9228    -44.4258   100955.92           28.8856            0.2992          0.475859          0.471483
   700     -5.8052   -491.4009    520.9969     -6.0480   -485.7281    515.6297    43793.66           21.8662            0.3620          0.416171          0.560151
   701   -582.6027   -421.4012    565.7967   -583.2161   -426.3372    569.7905    22654.17           17.5531            0.2851          0.564045          0.737451
   702  -1109.0004   -102.2026    -13.8008  -1113.4088   -102.7128    -16.8436    24278.59           17.9630            0.2311          0.409526          0.693952
   703   -605.0026   -256.2019    901.7952   -613.3505   -269.1910    903.1000    93031.35           28.1091            0.3052          0.627421          0.386982
   704   -638.6024   -309.4017     70.1989   -634.6959   -327.0339     67.3779    80299.36           26.7634            0.2754          0.280867          0.578635
   705   -221.4042     65.7967    655.3963   -214.9286     64.3186    641.5969    52486.54           23.2266            0.3375          0.418960          0.574696
   706   -243.8041   -631.4003     92.5988   -247.6501   -634.5001     94.7652    47832.78           22.5188            0.3237          0.552040          0.547211
   707   -551.8028   -474.6010    697.3961   -557.9269   -474.3490    690.4465    59752.56           24.2525            0.3098          0.483841          0.541442
   708   -157.0045   -483.0009     70.1989   -148.2411   -482.0528     77.5070    47152.28           22.4115            0.2660          0.587767          0.641773
   709   -529.4029    326.1956    -81.0005   -526.3370    339.1362    -76.6641    27768.92           18.7855            0.3648          0.414853          0.537967
   710   -546.2028   -359.8015    425.7973   -547.8240   -358.4835    423.2589    19054.09           16.5691            0.2776          0.372807          0.694724
   711   -148.6046   -550.2006    327.7977   -154.2418   -548.3542    329.6639    60367.21           24.3353            0.2874          0.329840          0.622940
   712   -885.0013    340.1955    -67.0005   -891.0389    341.7315    -64.9541    45176.62           22.0940            0.3167          0.501999          0.415094
   713   -389.4035   -513.8008    646.9963   -389.0574   -511.2792    646.4525    21578.53           17.2707            0.3039          0.701748          0.576165
   714  -1053.0006   -457.8010    -69.8005  -1063.5137   -452.3043    -75.9016    37120.34           20.6938            0.2771          0.360444          0.724323
   715   -479.0031   -679.0001    543.3968   -481.3730   -682.6240    551.3904    50466.98           22.9248            0.3050          0.698527          0.547241
   716   -918.6012    281.3958    112.1987   -930.0511    274.0294    108.1808    51301.15           23.0505            0.3028          0.606491          0.605521
   717   -739.4020    345.7955     11.3991   -755.7228    359.3084     26.1917    60652.58           24.3736            0.2859          0.517311          0.604495
   718  -1058.6006    183.3962     19.7991  -1063.8110    187.4487     19.5567    31851.93           19.6645            0.2654          0.339235          0.743607
   719   -420.2034   -239.4020     19.7991   -406.4714   -237.3635      6.8749    85655.58           27.3457            0.2825          0.616820          0.443152
   720   -126.2047   -466.2010    207.3983   -130.6915   -466.2031    214.7003    37778.89           20.8155            0.3522          0.360117          0.661341
   721   -677.8022    278.5958    -50.2006   -674.3456    278.5709    -55.0089    65086.82           24.9537            0.2620          0.551585          0.599228
   722   -498.6030    202.9961      0.1992   -494.1562    160.2623    -13.7001    91670.35           27.9714            0.2775          0.687439          0.430412
   723   -162.6045   -443.8011    218.5982   -171.7041   -450.0603    226.6250    68467.39           25.3785            0.3058          0.601859          0.552048
   724   -960.6010   -183.4022      8.5991   -956.2561   -162.6150     12.8486    34530.04           20.2008            0.3177          0.672843          0.546837
   725   -193.4044   -589.4005    470.5971   -175.2357   -590.4019    473.3838    39117.95           21.0586            0.3374          0.424959          0.666600
   726   -806.6017   -337.4016      8.5991   -805.5270   -344.2975      0.3781    46779.10           22.3522            0.3336          0.414073          0.694560
   727   -700.2021   -317.8016     89.7988   -692.9547   -317.6151     83.3639    34969.08           20.2861            0.3033          0.399535          0.547409
   728   -176.6044   -553.0006     81.3988   -184.0990   -563.2264     91.8611    51915.80           23.1421            0.2790          0.560657          0.516927
   729   -532.2029   -133.0024    -67.0005   -528.4781   -137.0009    -71.8284    29788.47           19.2303            0.3638          0.406535          0.731014
   730   -689.0022    606.1943     72.9988   -691.6251    609.2163     61.5578    36703.26           20.6160            0.2686          0.553809          0.402247
   731    -17.0051   -673.4001    515.3969    -15.0338   -670.8724    511.5583    41861.91           21.5399            0.3212          0.548493          0.420480
   732   -322.2038   -637.0002    322.1978   -316.0866   -631.1077    306.6042    27154.27           18.6459            0.3497          0.611980          0.571316
   733  -1089.4004    278.5958   -128.6003  -1092.5200    278.5494   -123.6921    22544.41           17.5247            0.3345          0.332523          0.662137
   734   -669.4023   -172.2023     53.3989   -665.0284   -166.9252     54.5138    50115.76           22.8715            0.2329          0.482570          0.672427
   735  -1081.0005    421.3951    -39.0007  -1072.8474    417.3473    -38.6633    23246.86           17.7048            0.2940          0.351281          0.671515
   736   -249.4041    681.7940    526.5969   -247.2582    679.6425    529.6437    47349.84           22.4428            0.2944          0.512555          0.550039
   737   -571.4027   -329.0016     28.1990   -581.0286   -322.5134     13.5645   121875.91           30.7569            0.2631          0.483056          0.504607
   738     66.9945   -247.8019    680.5962     65.4085   -252.0876    679.7491    26671.33           18.5347            0.4136          0.523946          0.724179
   739   -274.6040   -312.2017    313.7978   -267.9713   -321.1986    311.9022    63901.43           24.8013            0.2337          0.382173          0.448328
   740   -635.8024   -474.6010    593.7966   -640.6254   -483.6671    594.2606    29327.49           19.1306            0.3430          0.430642          0.644051
   741   -257.8041    102.1965    742.1959   -251.8765    108.2352    739.0193    39183.80           21.0704            0.3168          0.520065          0.684187
   742   -470.6031    398.9952    -25.0007   -477.3602    397.2757    -23.2719    33344.65           19.9670            0.2804          0.517673          0.569305
   743   -700.2021   -320.6016    224.1982   -698.5322   -318.9677    233.0414    41598.49           21.4946            0.3653          0.369309          0.595712
   744   -904.6013    160.9963    -47.4006   -919.6696    162.1098    -64.1012    50949.92           22.9977            0.2872          0.568107          0.612975
   745   -476.2031   -457.8010    576.9966   -486.6562   -456.4858    574.3866    54528.05           23.5240            0.3050          0.645280          0.555756
   746   -879.4014   -463.4010    632.9964   -893.5161   -463.4509    634.9157    22851.73           17.6040            0.3949          0.545182          0.596051
   747     -8.6052   -611.8004    616.1965    -10.1300   -615.2479    616.0825    18790.67           16.4924            0.3483          0.501749          0.708973
   748  -1078.2004    334.5955     61.7989  -1086.9294    328.1510     64.7012    29920.18           19.2586            0.3486          0.230904          0.466257
   749   -641.4024   -544.6006     56.1989   -643.1925   -542.8841     47.6451    45813.22           22.1973            0.2846          0.504247          0.597262
   750    -89.8048   -628.6003    322.1978    -99.1061   -627.0859    328.0378    19251.65           16.6262            0.3969          0.601758          0.433242
   751   -546.2028   -525.0007    848.5955   -553.9901   -524.4480    848.5513    16200.36           15.6968            0.3551          0.500229          0.626003
   752   -535.0029    550.1946    -25.0007   -543.0399    547.8046    -18.6970    26671.33           18.5347            0.3541          0.415300          0.546723
   753   -809.4017    502.5948    -44.6006   -816.8749    509.7215    -42.9021    30117.75           19.3009            0.3413          0.354058          0.495639
   754   -551.8028    -26.6029   1033.3947   -554.9943    -29.3591   1037.1064    15805.23           15.5682            0.3086          0.546319          0.677787
   755   -151.4045   -676.2001    310.9978   -169.5240   -671.4117    322.7767    55384.17           23.6464            0.3124          0.592632          0.547754
   756   -669.4023    547.3946     33.7990   -659.1854    548.0460     46.1001    61311.13           24.4615            0.2975          0.583609          0.578597
   757   -582.6027     93.7966     -8.2008   -585.5550     94.2869    -11.5390    30973.87           19.4821            0.2764          0.275672          0.614093
   758   -171.0045    191.7961    907.3952   -176.2816    209.0810    892.2375    85875.09           27.3690            0.3229          0.573975          0.439909
   759   -493.0031    622.9943     72.9988   -493.9428    624.1975     72.7829    45505.90           22.1476            0.2436          0.474311          0.569789
   760   -792.6017   -219.8021     14.1991   -795.8510   -210.7207     16.3723    27176.22           18.6509            0.2870          0.550641          0.548015
   761   -829.0016    368.1954    579.7966   -823.6174    367.2335    570.8398    32532.44           19.8035            0.2966          0.451830          0.763907
   762  -1187.4000   -177.8022    -13.8008  -1181.1638   -170.3288    -48.0431    39403.32           21.1097            0.3494          0.659351          0.595788
   763   -305.4039   -653.8002    434.1973   -307.6465   -645.1415    418.5684    83109.18           27.0720            0.3138          0.426519          0.520859
   764   -725.4020   -264.6019    543.3968   -717.8687   -267.9771    530.1304    32466.58           19.7902            0.4013          0.597823          0.570818
   765   -476.2031   -242.2020    -50.2006   -467.5825   -232.6758    -57.1058    65196.58           24.9677            0.3429          0.455300          0.530835
   766   -829.0016   -527.8007    610.5965   -823.0361   -525.9569    609.2949    20810.22           17.0633            0.2845          0.514530          0.476786
   767   -117.8047   -505.4008    431.3973   -124.2840   -504.0153    420.0374    28866.50           19.0298            0.4392          0.484966          0.390666
   768   -711.4021   -485.8009    -50.2006   -721.0367   -489.2129    -52.5822    39886.26           21.1956            0.3042          0.623231          0.579226
   769   -532.2029   -415.8012    543.3968   -529.1204   -413.8946    543.7681    35386.16           20.3664            0.2529          0.471659          0.655503
   770   -974.6010    -74.2027    618.9965   -964.1000    -74.7311    628.2055    39732.60           21.1683            0.3336          0.433035          0.529280
   771   -675.0023   -415.8012     64.5989   -678.7295   -414.1847     72.3616    45901.03           22.2115            0.2776          0.447013          0.715077
   772   -431.4033      4.1970   1100.5944   -433.7660     -3.8187   1099.3041    18329.68           16.3564            0.3347          0.248200          0.672258
   773   -434.2033    303.7957    722.5960   -427.2351    297.8374    726.2849    18417.49           16.3825            0.3614          0.522735          0.655626
   774   -893.4013    306.5956    -95.0004   -904.8284    296.2175    -93.4348    56284.19           23.7738            0.3162          0.629273          0.518717
   775    -89.8048   -569.8005    408.9974    -83.1727   -569.3397    409.6389    21424.87           17.2297            0.3740          0.631226          0.578222
   776   -910.2012     34.9968    -69.8005   -910.2422     49.5946    -73.2443    22895.63           17.6152            0.3654          0.542292          0.652485
   777   -666.6023      6.9969    -11.0008   -673.2449     -0.4376    -19.7753    39556.98           21.1371            0.3324          0.409927          0.633119
   778   -229.8042    183.3962    887.7953   -228.6888    177.1905    883.6176    15344.25           15.4153            0.3864          0.382590          0.620103
   779   -297.0039   -497.0009    229.7982   -294.0093   -497.0150    231.0984    48118.15           22.5635            0.2924          0.301380          0.611662
   780   -941.0011   -485.8009    -47.4006   -947.2739   -492.1248    -41.5344    57381.77           23.9274            0.3083          0.614486          0.537216
   781     94.9944   -648.2002    758.9958     89.2672   -637.4187    749.3568    72726.02           25.8941            0.3255          0.494869          0.515112
   782   -815.0016   -317.8016    123.3986   -808.1368   -321.8023    121.6706    47701.07           22.4981            0.2880          0.448644          0.509379
   783   -725.4020    -63.0027    -33.4007   -713.6700    -68.5593    -35.1889    46471.77           22.3032            0.3115          0.560297          0.516320
   784   -638.6024    594.9944     14.1991   -651.9646    601.7870     13.7262    43859.52           21.8772            0.2829          0.514948          0.637849
   785   -131.8046    438.1951    963.3950   -123.9881    441.5672    968.3077    17188.19           16.0096            0.3995          0.664817          0.518690
   786   -918.6012    107.7965    -22.2007   -896.1057    100.9983    -21.0306    66711.25           25.1596            0.2793          0.554004          0.524103
   787   -171.0045   -513.8008    383.7975   -170.9342   -507.3008    384.4019    37142.30           20.6979            0.3233          0.499334          0.534816
   788   -515.4030   -527.8007    571.3967   -505.1046   -503.3909    579.8307    82428.68           26.9979            0.3059          0.631348          0.544484
   789   -397.8035   -679.0001    179.3984   -382.3640   -671.6390    178.8130    64120.95           24.8296            0.3049          0.378500          0.457009
   790   -190.6044   -432.6011    294.1979   -188.8222   -438.0177    293.6934    45857.12           22.2044            0.3221          0.556251          0.561085
   791   -347.4037   -362.6014    554.5967   -347.3637   -360.2210    556.1210    28800.65           19.0154            0.3263          0.521940          0.662695
   792   -599.4026     -7.0030    817.7956   -589.3508      3.3522    803.1205    54264.63           23.4860            0.3964          0.401834          0.632275
   793   -770.2018    289.7957     50.5989   -772.7222    291.5916     41.4344    68884.47           25.4299            0.2468          0.580023          0.669103
   794   -753.4019   -107.8026   -111.8004   -753.4441   -111.1892   -105.4048    24234.69           17.9521            0.3476          0.506367          0.574063
   795  -1002.6008    208.5961    -22.2007   -993.6437    215.2147    -23.3861    29393.34           19.1449            0.3302          0.490202          0.602519
   796   -260.6041     34.9968    546.1968   -262.8452     41.6755    532.2345    69564.98           25.5133            0.4359          0.599912          0.395510
   797   -448.2032    -71.4027    820.5956   -442.3176    -73.9056    813.6573    23993.22           17.8923            0.2868          0.547007          0.662651
   798   -812.2017    130.1964     33.7990   -819.0594    140.9244     29.5862    19076.04           16.5755            0.2766          0.626394          0.679264
   799   -775.8018   -267.4019    557.3967   -762.3768   -275.0054    567.5089    49830.39           22.8280            0.2927          0.407896          0.615248
   800   -787.0018     12.5969    -47.4006   -790.1456      9.7916    -49.0010    27220.12           18.6610            0.3077          0.501587          0.591221
   801   -885.0013   -256.2019     64.5989   -878.1323   -240.8531     66.8212    50642.60           22.9514            0.3265          0.579636          0.379353
   802   -641.4024   -382.2014      0.1992   -642.7406   -378.4597     -1.0086    16771.11           15.8790            0.3290          0.682297          0.615191
   803   -546.2028    135.7964     -5.4008   -555.9074    127.3468     -6.1537    38239.88           20.8998            0.2456          0.549316          0.639662
   804   -473.4031    186.1962    -47.4006   -475.4879    196.7760    -34.2690   109780.51           29.7038            0.2827          0.427980          0.492386
   805   -305.4039   -177.8022    439.7972   -312.0801   -182.3362    441.6434    47679.12           22.4947            0.2367          0.315041          0.555206
   806   -140.2046   -536.2007    263.3980   -142.4092   -529.1664    264.3928    38042.32           20.8638            0.2658          0.461565          0.638146
   807   -129.0046   -547.4006   1030.5947   -135.8223   -548.7065   1024.6501    30973.87           19.4821            0.3641          0.582630          0.658101
   808     83.7944   -435.4011   1097.7944     87.3951   -427.8229   1100.1809    19427.27           16.6766            0.3855          0.446545          0.612492
   809   -364.2036   -183.4022    526.5969   -366.8010   -186.5267    525.9524    51498.71           23.0800            0.2528          0.557205          0.544384
   810   -442.6033   -446.6011    571.3967   -439.8033   -451.3788    565.1449    20722.42           17.0393            0.3184          0.422707          0.731517
   811    -89.8048    359.7954    994.1948    -87.9661    355.8671   1009.2416    29832.38           19.2398            0.3812          0.416524          0.603788
   812   -333.4037     -1.4030    756.1959   -323.4209      5.1417    759.9209    52135.32           23.1747            0.3266          0.610749          0.534683
   813   -641.4024     60.1967     11.3991   -627.5421     61.3717     12.6320    72769.92           25.8993            0.2246          0.470541          0.593323
   814   -619.0025   -359.8015     67.3989   -615.4771   -354.7697     68.8855    20327.29           16.9303            0.3030          0.484804          0.685313
   815    114.5943   -359.8015    778.5958    119.2628   -353.6753    772.7679   110307.35           29.7513            0.3017          0.510593          0.411406
   816  -1030.6007     37.7968    -30.6007  -1032.5363     51.8150    -38.4366    62913.61           24.6728            0.2974          0.541483          0.598349
   817   -537.8029   -603.4004    551.7968   -539.4164   -604.5834    554.2042    42805.84           21.7006            0.3131          0.389515          0.580818
   818   -392.2035   -499.8008      5.7991   -399.7662   -484.7443      4.8152    62672.14           24.6412            0.3189          0.369704          0.590317
   819   -543.4028     -7.0030    -22.2007   -538.2559    -11.7655    -25.7823    27659.16           18.7607            0.2949          0.403892          0.683081
   820   -271.8040    130.1964    677.7962   -274.4999    128.4338    686.7846    16595.49           15.8234            0.3839          0.335021          0.639474
   821   -381.0035   -340.2015    473.3971   -386.0869   -350.4532    465.3930    53408.52           23.3619            0.3015          0.466738          0.739673
   822  -1097.8004     85.3966    -78.2005  -1100.7773     77.9351    -84.9202    23071.25           17.6601            0.3145          0.365039          0.651262
   823   -669.4023   -354.2015    702.9961   -671.5688   -352.1005    709.3014    22588.31           17.5360            0.3146          0.574487          0.707848
   824   -647.0024   -399.0013    921.3951   -642.5739   -402.2516    915.0648    16529.64           15.8025            0.3933          0.486254          0.769022
   825   -725.4020   -508.2008    624.5964   -726.4598   -499.6924    631.1879    34595.90           20.2137            0.2939          0.649163          0.608281
   826   -266.2040      6.9969    705.7961   -271.2765     13.8264    723.2692    62277.01           24.5893            0.3169          0.371572          0.340722
   827   -294.2039   -385.0013     72.9988   -295.7994   -378.5348     68.0406    27790.87           18.7905            0.2863          0.596876          0.627359
   828    -84.2048   -429.8011    330.5977    -80.8234   -429.6534    340.2221    51301.15           23.0505            0.3287          0.642192          0.401378
   829   -395.0035   -301.0017    -16.6008   -383.3653   -294.6100    -16.7795    52925.58           23.2912            0.2646          0.511849          0.619160
   830   -294.2039   -348.6015    285.7979   -294.0817   -343.2122    282.4362    14202.76           15.0232            0.2962          0.576627          0.727922
   831   -523.8029   -236.6020     -8.2008   -530.8019   -245.7145     -5.0678    55932.96           23.7243            0.2864          0.393139          0.591476
   832   -826.2016    617.3943     42.1990   -842.9622    623.3754     37.0025    34991.03           20.2903            0.2532          0.570196          0.569131
   833   -820.6016   -236.6020     33.7990   -822.4620   -237.2981     35.7410    21973.66           17.3755            0.2991          0.357103          0.678048
   834   -255.0041   -357.0015    366.9976   -257.7583   -358.0889    375.2606    15256.44           15.3859            0.3219          0.366929          0.671309
   835   -577.0027    180.5962    512.5969   -579.5145    179.5577    511.5017    32883.66           19.8745            0.2922          0.638807          0.543871
   836   -476.2031    505.3948     30.9990   -465.3631    503.2815     27.1464    40127.73           21.2382            0.3207          0.427111          0.545591
   837   -613.4025    558.5945    100.9987   -611.8797    585.6414     99.1819   115839.18           30.2405            0.2481          0.776754          0.572297
   838   -943.8011   -264.6019    -69.8005   -945.1663   -255.8574    -73.8344    45308.33           22.1155            0.3550          0.561853          0.491739
   839   -694.6022   -567.0005     61.7989   -690.0254   -556.0773     48.4900    32883.66           19.8745            0.3507          0.561124          0.420820
   840  -1089.4004    194.5961    -78.2005  -1091.2881    194.4048    -68.7618    55274.41           23.6308            0.3017          0.624855          0.478962
   841  -1170.6001   -200.2021    -92.2004  -1173.4651   -200.4447    -96.3582    18966.28           16.5436            0.3848          0.456951          0.331631
   842   -308.2039   -516.6008     53.3989   -307.5156   -515.8209     54.8894    17341.85           16.0572            0.2563          0.496828          0.694615
   843   -904.6013    345.7955    -13.8008   -904.4354    345.4084    -12.2524    18461.39           16.3955            0.2375          0.406168          0.715612
   844   -571.4027   -631.4003    170.9984   -567.4130   -656.8900    159.0363    40852.14           21.3653            0.3532          0.725232          0.515913
   845   -879.4014    457.7950    -81.0005   -875.3376    453.4632    -81.6279    25288.37           18.2086            0.3138          0.301542          0.658578
   846    -70.2049   -656.6002    515.3969    -59.1022   -656.7046    511.1357    39139.90           21.0625            0.3329          0.392985          0.502902
   847   -565.8027   -466.2010     22.5991   -565.2534   -461.7101     25.3625    40105.78           21.2344            0.2532          0.257169          0.575631
   848   -941.0011   -421.4012     98.1987   -942.1293   -419.3627     96.7561    25793.26           18.3290            0.2530          0.255162          0.606753
   849   -929.8011   -614.6003    -16.6008   -932.3544   -616.1291    -19.2543    14817.41           15.2368            0.2855          0.517108          0.645819
   850   -910.2012    -32.2029      0.1992   -907.5416    -32.7290     11.1106    59928.17           24.2762            0.3485          0.441723          0.361430
   851   -501.4030   -432.6011    414.5974   -508.7119   -450.4196    406.3425    84272.62           27.1977            0.2924          0.512620          0.564790
   852   -610.6025    267.3958    792.5957   -618.7719    271.7078    780.1045    69060.09           25.4515            0.2879          0.537847          0.325561
   853   -787.0018   -564.2006     22.5991   -774.1346   -568.7440     18.9539    46340.06           22.2821            0.3107          0.353057          0.629629
   854   -551.8028    653.7941     39.3990   -545.7822    664.3829     47.3120    19185.80           16.6072            0.3212          0.715564          0.578638
   855   -913.0012   -505.4008    114.9987   -915.9247   -504.6942    115.1426    38635.01           20.9716            0.3246          0.520162          0.533384
   856   -322.2038    -63.0027    621.7964   -320.8346    -61.0121    619.3585    21468.77           17.2414            0.3596          0.395036          0.684561
   857   -509.8030   -124.6025    -39.0007   -502.5861   -139.8374    -38.7131    34047.11           20.1062            0.2782          0.503995          0.670116
   858   -736.6020   -261.8019     58.9989   -737.0224   -261.4659     55.0062    23137.10           17.6769            0.3497          0.525679          0.573857
   859   -868.2014    678.9940     50.5989   -868.6685    677.0299     43.0972    38722.82           20.9874            0.3222          0.493486          0.581306
   860   -526.6029    225.3960     44.9990   -533.7437    222.2715     23.7387    52925.58           23.2912            0.2833          0.551222          0.581809
   861   -756.2019    564.1945     11.3991   -753.1337    562.5991      8.4536    17934.55           16.2381            0.3444          0.585814          0.488801
   862   -560.2028   -264.6019    126.1986   -555.1192   -263.6569    113.9536    25529.84           18.2664            0.3124          0.543771          0.555938
   863    -56.2050   -676.2001    389.3975    -54.3538   -679.0150    386.4334    23466.38           17.7604            0.2811          0.480360          0.707224
   864    -19.8051   -533.4007    462.1971    -19.8761   -534.9427    458.8309    29239.68           19.1115            0.3363          0.523571          0.375886
   865   -554.6028    354.1954    -13.8008   -553.0729    388.7816     -9.6172    93316.73           28.1378            0.3039          0.688989          0.446944
   866   -817.8016    -82.6027     11.3991   -822.8460    -87.5086      4.7999    37998.41           20.8557            0.3458          0.470556          0.577838
   867   -319.4038   -382.2014    386.5975   -327.6014   -377.4517    386.1724    17517.47           16.1112            0.3638          0.509405          0.673143
   868   -753.4019   -558.6006    -39.0007   -758.6959   -554.1849    -36.4916    36395.94           20.5583            0.3071          0.485759          0.544146
   869   -596.6026   -516.6008    -55.8006   -609.2330   -505.9623    -54.1290    36483.75           20.5749            0.3401          0.412450          0.531995
   870   -764.6019   -326.2016     81.3988   -756.9465   -325.6154     89.5789    37669.14           20.7953            0.2567          0.421242          0.665245
   871   -456.6032    533.3947    -83.8005   -466.6989    525.2402    -70.9948    31720.22           19.6373            0.3647          0.571156          0.469189
   872   -353.0037   -345.8015    333.3977   -351.2659   -340.4470    336.6400    26868.89           18.5803            0.3118          0.578951          0.426096
   873    -67.4049   -547.4006    448.1972    -73.2019   -544.5411    447.6819    27154.27           18.6459            0.2962          0.494912          0.719537
   874  -1039.0007   -334.6016     47.7990  -1044.4194   -342.3502     39.5547    54242.68           23.4829            0.2716          0.572442          0.486956
   875   -190.6044    354.1954    912.9952   -174.6133    361.1653    908.5984    48205.96           22.5772            0.2257          0.365195          0.673920
   876    -17.0051   -435.4011    246.5981    -26.9241   -425.7406    253.0401    33344.65           19.9670            0.3559          0.390012          0.390700
   877   -257.8041   -273.0018    400.5974   -257.4073   -277.4936    397.2844    30117.75           19.3009            0.2892          0.469981          0.573180
   878   -204.6043   -544.6006    476.1971   -197.6093   -543.3902    473.8430    15146.68           15.3489            0.3546          0.508651          0.651366
   879   -526.6029   -175.0023    610.5965   -507.0657   -174.3503    598.6091    40303.34           21.2692            0.3131          0.516735          0.570847
   880   -381.0035   -239.4020    439.7972   -388.5126   -239.1998    447.1360    29129.92           19.0876            0.3426          0.660027          0.533858
   881   -173.8044      9.7969    456.5972   -173.8400      8.8875    449.0435    18483.34           16.4020            0.3402          0.453137          0.704405
   882  -1137.0002   -365.4014     47.7990  -1136.4434   -363.9929     63.0167    21315.11           17.2002            0.2235          0.550817          0.745935
   883   -582.6027   -687.4000    753.3959   -591.8710   -680.4830    756.3664    31939.74           19.6825            0.3580          0.490124          0.733506
   884   -252.2041    -40.6028    422.9973   -247.2348    -54.3123    422.9106    65042.92           24.9481            0.2824          0.386221          0.672498
   885   -621.8025     90.9966    -58.6006   -620.5451     88.1674    -58.9934    14224.71           15.0309            0.3404          0.520947          0.624640
   886   -378.2036    544.5946     30.9990   -381.1697    540.2531     40.4759    21095.60           17.1409            0.3406          0.485587          0.743181
   887   -361.4036   -175.0023    414.5974   -359.6104   -177.2369    416.4769    23027.35           17.6489            0.2983          0.493588          0.726263
   888   -526.6029   -312.2017     28.1990   -528.4039   -319.7712     40.6266    33169.04           19.9319            0.2984          0.515854          0.568001
   889   -344.6037   -544.6006    156.9985   -346.1765   -546.4628    156.7615    25924.97           18.3602            0.3138          0.453304          0.682254
   890   -428.6033   -323.4016     36.5990   -427.0188   -321.6825     35.3098    26539.62           18.5041            0.2287          0.470992          0.600326
   891   -367.0036   -592.2004    134.5986   -359.5435   -584.1175    131.7316    49501.11           22.7776            0.3206          0.596269          0.566829
   892   -316.6038   -340.2015      0.1992   -317.7656   -334.8698     -1.0902    24585.92           18.0385            0.3238          0.568009          0.487577
   893   -484.6031   -329.0016     19.7991   -488.4992   -331.5630     22.3180    41971.67           21.5587            0.2922          0.614879          0.538361
   894   -479.0031   -415.8012    666.5963   -483.2347   -406.3026    665.3943    18088.21           16.2843            0.3741          0.579947          0.550603
   895   -901.8013    681.7940    -36.2007   -903.8818    678.7231    -41.9443    17802.84           16.1982            0.3621          0.493096          0.450708
   896  -1005.4008    502.5948    112.1987  -1009.5070    513.8908    109.7647    37164.25           20.7020            0.4167          0.669441          0.387427
