  1602
    id          xc          yc          zc         gxc         gyc         gzc         vol                 R  mean_overdensity       ellipticity      inv_porosity
  1241    -51.8028   -645.4002    141.3964    -45.3548   -654.8492    142.6164    69213.75           25.4703            0.2492          0.514128          0.516976
  1242   -231.0020   -194.6022    124.5964   -222.5500   -189.9995    126.5900    48008.39           22.5463            0.2166          0.430509          0.512879
  1243    351.3954   -387.8013    -12.6030    347.4804   -395.2197    -11.4010    16880.87           15.9136            0.2828          0.549683          0.526187
  1244   -508.2008   -553.0006    225.3960   -504.2225   -560.9330    228.7805    36813.02           20.6366            0.2907          0.386301          0.579299
  1245    -12.6030    158.1963    132.9964    -22.7653    159.1138    138.5484    26056.68           18.3912            0.2182          0.516785          0.608568
  1246    -85.4026   -684.6000    200.1961    -89.7831   -681.5175    193.4076    20173.62           16.8875            0.3010          0.509194          0.517774
  1247    421.3951   -357.0015     -7.0030    421.5488   -356.8578     -7.1043    29700.67           19.2114            0.2790          0.398530          0.557074
  1248   -186.2022   -124.6025     46.1968   -184.8248   -122.8253     42.0760    23641.99           17.8046            0.3213          0.205487          0.631481
  1249   -359.8015    118.9965    121.7964   -361.6805    118.9406    132.1839    67303.95           25.2339            0.2241          0.405174          0.665528
  1250     46.1968    477.3949   -110.6025     47.2608    475.2140   -114.4864    21095.60           17.1409            0.2372          0.419147          0.532028
  1251   -270.2018   -191.8022    158.1963   -266.7409   -190.8264    160.5983    25815.21           18.3342            0.3252          0.524133          0.463005
  1252    -54.6028    152.5963    180.5962    -59.8449    152.7196    188.2747    19141.89           16.5945            0.3143          0.372428          0.677753
  1253    390.5953    138.5964    216.9960    388.1755    140.6097    217.5966    27790.87           18.7905            0.2880          0.472288          0.618871
  1254    158.1963    -23.8029    -35.0029    149.1947    -22.9401    -33.7322    78323.71           26.5421            0.2727          0.516426          0.554887
  1255   -443.8011    -65.8027   -147.0024   -447.4539    -73.9347   -144.6593    15717.43           15.5393            0.3358          0.561824          0.464560
  1256   -239.4020   -228.2020    -32.2029   -234.8389   -230.7403    -32.6676    39666.74           21.1566            0.2555          0.204576          0.570366
  1257   -348.6015    466.1949   -138.6024   -350.8585    464.6155   -133.8634    17583.32           16.1314            0.2477          0.450497          0.661136
  1258   -334.6016    337.3955   -116.2025   -337.8348    337.4523   -120.8461    30315.31           19.3430            0.3218          0.397894          0.658141
  1259   -667.8001     74.1967   -155.4023   -675.0334     78.5506   -149.4957    33169.04           19.9319            0.3340          0.578908          0.567328
  1260   -278.6018   -309.4017      6.9969   -273.5986   -312.5711      2.8510    24871.29           18.1080            0.2358          0.274506          0.648231
  1261    278.5958    -35.0029    -63.0027    281.9338    -32.8597    -58.5723    33893.44           20.0759            0.2157          0.277572          0.552728
  1262    194.5961   -200.2021   -203.0021    186.2429   -200.5827   -194.7028    35847.14           20.4545            0.2502          0.348577          0.500564
  1263    166.5963    659.3941    186.1962    168.5293    647.8787    183.2792    34727.61           20.2393            0.2333          0.558712          0.533391
  1264   -438.2011   -267.4019   -105.0026   -434.4930   -264.2583   -100.2651    77050.51           26.3975            0.2510          0.532992          0.489110
  1265   -631.4003    256.1959    -21.0029   -628.7479    250.2475    -22.9334    40259.44           21.2615            0.2463          0.479088          0.581023
  1266   -250.6019   -180.6022   -161.0023   -259.5237   -165.0980   -161.4751    33520.27           20.0020            0.2868          0.419410          0.467710
  1267   -163.8023    645.3942    191.7961   -154.0748    633.4232    187.6147    38108.17           20.8758            0.2522          0.560770          0.483093
  1268   -606.2004    622.9943   -200.2021   -593.4581    623.1170   -190.9738    33234.89           19.9451            0.2502          0.458554          0.451895
  1269   -191.8022   -631.4003    -37.8029   -194.9430   -631.5494    -40.5165    39864.31           21.1917            0.2444          0.366790          0.399051
  1270   -603.4004   -544.6006    132.9964   -612.0167   -546.2089    135.4975    60081.84           24.2969            0.2704          0.534151          0.514509
  1271    480.1949   -595.0004    -79.8027    481.3495   -590.9835    -79.9686    22456.60           17.5019            0.2496          0.421977          0.608496
  1272    466.1949   -474.6010    -63.0027    477.4356   -465.1588    -78.7786    55032.94           23.5963            0.2389          0.656855          0.422558
  1273   -592.2004   -665.0001   -172.2023   -589.8779   -665.4427   -173.0872    19207.75           16.6136            0.1905          0.416567          0.474941
  1274    320.5956    208.5961     57.3967    318.5882    207.0905     51.1857    16749.16           15.8721            0.2618          0.511286          0.526776
  1275    393.3953     85.3966   -149.8024    397.1146     82.8012   -139.3036    35978.86           20.4795            0.2416          0.470316          0.516525
  1276   -595.0004   -415.8012    -79.8027   -594.5406   -416.1394    -78.3816    20327.29           16.9303            0.2542          0.386182          0.478430
  1277   -410.2012   -533.4007    121.7964   -408.5571   -533.7662    126.0350    27790.87           18.7905            0.2456          0.622589          0.493303
  1278    113.3965     18.1969     68.5967    103.0855     18.7601     68.7267    24827.39           18.0973            0.2822          0.506358          0.426132
  1279   -189.0022   -639.8002    183.3962   -188.6534   -643.6892    189.8116    28998.21           19.0587            0.2894          0.438679          0.544511
  1280   -357.0015   -589.4005    200.1961   -351.1921   -590.0120    205.0119    15388.15           15.4300            0.3574          0.470430          0.507173
  1281   -231.0020    219.7960    239.3959   -211.9733    218.8083    233.0005    81704.27           26.9186            0.2092          0.424874          0.529116
  1282   -228.2020   -127.4025    -91.0026   -224.7137   -137.4550    -88.2132    41093.61           21.4073            0.2669          0.560263          0.534871
  1283    334.5955   -138.6024      6.9969    331.4308   -139.8802     -0.4083    49018.17           22.7033            0.2531          0.584248          0.604908
  1284   -555.8006   -287.0018    -82.6027   -573.5438   -293.1621    -92.7630    44737.59           22.0222            0.2724          0.532094          0.430402
  1285    429.7951   -651.0002    -29.4029    436.5776   -635.5360    -33.9151    28010.38           18.8398            0.2978          0.495133          0.529907
  1286     71.3967   -354.2015    107.7965     69.2951   -361.4943    114.3841    42059.48           21.5737            0.2536          0.651213          0.488559
  1287   -161.0023   -648.2002    144.1964   -157.7947   -651.8500    137.0069    16156.46           15.6826            0.2089          0.482309          0.626420
  1288   -317.8016     76.9966     20.9969   -313.0100     78.7346     25.3898    53430.46           23.3651            0.2124          0.246335          0.668756
  1289   -247.8019   -340.2015     71.3967   -262.6315   -317.2332     81.1433    44188.80           21.9318            0.3034          0.626966          0.480045
  1290   -541.8007    -51.8028     60.1967   -535.6766    -59.8735     52.4270    35934.95           20.4712            0.2520          0.507124          0.715160
  1291   -592.2004    -57.4028   -239.4020   -589.8168    -52.8078   -239.4097    73889.46           26.0314            0.2717          0.617491          0.468003
  1292   -186.2022    211.3961      6.9969   -179.4613    209.5116      8.5191    16551.59           15.8095            0.2547          0.282521          0.565834
  1293   -312.2017    435.3951    183.3962   -309.6440    437.7827    190.2679    17561.37           16.1246            0.3396          0.326714          0.722527
  1294   -589.4005    110.5965    326.1956   -585.1833    117.6130    322.2795    54967.09           23.5869            0.1892          0.314118          0.458294
  1295    155.3963    580.9944    177.7962    167.2418    587.4398    178.4769    44364.41           21.9608            0.2556          0.547980          0.529014
  1296     51.7968    648.1942    194.5961     45.6309    640.8063    196.6773    27000.61           18.6107            0.2307          0.478200          0.631771
  1297   -645.4002     76.9966    180.5962   -657.1963     84.1696    175.6210    50686.50           22.9580            0.2161          0.524614          0.416156
  1298   -365.4014    603.3943   -373.8014   -367.0228    590.6041   -370.8591    17407.71           16.0775            0.3467          0.458758          0.334017
  1299   -183.4022    454.9950    -26.6029   -190.5307    458.0024    -21.8335    38525.25           20.9517            0.2775          0.347652          0.446329
  1300    -77.0027   -138.6024     60.1967    -75.6914   -126.0159     55.4728    61552.60           24.4936            0.2767          0.523084          0.548214
  1301   -645.4002   -637.0002    216.9960   -643.6340   -639.4024    224.9093    16200.36           15.6968            0.3347          0.395959          0.505401
  1302   -337.4016   -275.8018   -298.2017   -335.9537   -275.3489   -296.7204    15475.96           15.4593            0.3724          0.511240          0.670790
  1303   -219.8021   -337.4016   -105.0026   -217.3484   -338.9985   -107.4946    30973.87           19.4821            0.2322          0.497792          0.456327
  1304    337.3955     96.5966   -177.8022    338.7959     90.2227   -178.2159    53474.37           23.3715            0.2343          0.453654          0.495292
  1305   -278.6018   -614.6003    107.7965   -283.2224   -613.5353    105.8513    18615.05           16.4409            0.2464          0.456252          0.672465
  1306    446.5950   -110.6025    -49.0028    453.6296   -110.5217    -48.6794    14597.89           15.1612            0.3125          0.553180          0.645684
  1307   -648.2002    233.7960    158.1963   -661.0829    242.2311    166.2779    41181.41           21.4225            0.3066          0.510184          0.589650
  1308    253.3959     93.7966    146.9963    250.0869     94.0336    144.1522    42915.60           21.7191            0.1927          0.222548          0.700844
  1309   -432.6011   -340.2015     40.5968   -425.4523   -344.7114     38.9403    47371.79           22.4462            0.2093          0.552768          0.378755
  1310   -273.0018   -637.0002     40.5968   -265.9525   -619.7530     38.4444    46932.76           22.3767            0.2409          0.526322          0.498310
  1311   -648.2002    452.1950    121.7964   -646.3314    446.5023    130.3860    33300.75           19.9582            0.2780          0.583191          0.461006
  1312    342.9955    205.7961    118.9965    329.4654    205.9223    116.0771    26956.70           18.6006            0.3004          0.515816          0.401120
  1313    200.1961    460.5950     79.7966    195.6848    457.0992     91.6185    32312.92           19.7589            0.2642          0.464873          0.595915
  1314   -337.4016   -679.0001     37.7968   -328.4138   -679.6526     37.3619    15234.49           15.3785            0.2511          0.332613          0.550380
  1315   -306.6017     -7.0030     51.7968   -304.3680     -9.8835     49.9744    17868.69           16.2182            0.2638          0.407582          0.593493
  1316   -147.0024    292.5957      6.9969   -138.0909    287.0338      8.7015    33432.46           19.9845            0.3118          0.299374          0.556813
  1317   -516.6008   -452.2010   -119.0025   -513.0975   -457.6385   -117.9898    17100.38           15.9823            0.2825          0.594121          0.599231
  1318    510.9948    407.3952    -49.0028    509.8232    412.8395    -51.2770    16749.16           15.8721            0.2656          0.305388          0.602532
  1319    -60.2028    -71.4027   -124.6025    -69.4449    -68.2896   -113.6650    25727.41           18.3134            0.2520          0.562367          0.455204
  1320    508.1948    435.3951    -32.2029    504.5321    433.2335    -31.0620    18000.40           16.2579            0.2062          0.390616          0.517145
  1321   -687.4000   -130.2025    174.9962   -682.5060   -128.4751    170.0445    17824.79           16.2049            0.2710          0.625866          0.536951
  1322    -57.4028    197.3961    256.1959    -44.3570    194.1563    241.5458    21424.87           17.2297            0.3283          0.642074          0.412937
  1323    141.3964    625.7943    211.3961    142.1167    626.8580    209.5783    30468.98           19.3757            0.2553          0.667192          0.488197
  1324    163.7963    348.5955    141.3964    154.6602    353.8546    143.6418    17210.14           16.0164            0.3562          0.545081          0.609482
  1325     15.3969    216.9960    225.3960     28.3336    218.8470    227.5476    15432.05           15.4447            0.3501          0.606403          0.482889
  1326    -46.2028    466.1949    -74.2027    -43.4936    468.6465    -79.4891    16266.22           15.7181            0.2264          0.227407          0.677893
  1327    219.7960    608.9943   -169.4023    216.6169    608.9819   -176.4733    20766.32           17.0513            0.3552          0.726463          0.597002
  1328    -93.8026   -261.8019    191.7961    -94.7428   -265.3968    193.5106    18110.16           16.2909            0.2660          0.410342          0.593130
  1329    298.1957     20.9969     60.1967    294.8752     23.5045     59.5191    31544.61           19.6010            0.1776          0.334721          0.440019
  1330   -107.8026    222.5960    222.5960   -100.7838    235.0914    212.8167    28734.79           19.0009            0.2699          0.705996          0.448208
  1331   -396.2013    438.1951     68.5967   -399.4853    434.5602     69.8476    27834.77           18.8004            0.2079          0.489892          0.355558
  1332    415.7952     34.9968     99.3965    417.1367     41.7872    105.2166    40654.57           21.3308            0.2395          0.447375          0.379621
  1333   -245.0020   -295.4017    107.7965   -255.6793   -299.2678    106.5693    16485.74           15.7885            0.2433          0.488629          0.606710
  1334    564.1945   -536.2007    155.3963    571.4356   -522.8372    164.4165    73121.15           25.9409            0.2408          0.462012          0.629369
  1335    -12.6030   -637.0002     54.5967     -7.5398   -630.8230     61.2482    31303.14           19.5509            0.2614          0.543175          0.555786
  1336     -4.2030   -477.4009   -133.0024     -2.6272   -477.7765   -133.7154    30710.45           19.4267            0.2605          0.510950          0.342793
  1337   -435.4011    -68.6027     65.7967   -450.7765    -50.9805     64.6343    30117.75           19.3009            0.3362          0.576395          0.232869
  1338    211.3961    524.9947    -54.6028    204.2470    525.8199    -51.0540    18461.39           16.3955            0.3059          0.592958          0.599023
  1339    141.3964    508.1948    172.1962    136.2528    514.5896    168.7336    15936.94           15.6113            0.2948          0.466325          0.741243
  1340   -127.4025   -197.4022    194.5961   -120.8317   -197.1196    194.4549    15914.99           15.6041            0.3241          0.548092          0.463715
  1341   -135.8024   -303.8017     88.1966   -127.7816   -302.9771     78.5369    43464.39           21.8113            0.2604          0.581453          0.310641
  1342   -438.2011   -494.2009   -158.2023   -439.4311   -503.0559   -164.3084    47744.97           22.5050            0.2154          0.582298          0.597965
  1343   -393.4013   -197.4022    275.7958   -388.2194   -205.3162    280.9245    27307.93           18.6810            0.3012          0.679151          0.582839
  1344   -270.2018    365.3954   -161.0023   -272.6884    349.4364   -158.6531    33322.70           19.9626            0.2014          0.285069          0.688650
  1345     43.3968    650.9941   -247.8019     34.1188    654.1084   -232.1277    30973.87           19.4821            0.2837          0.644083          0.558494
  1346    337.3955    233.7960     -1.4030    337.3768    230.2497      7.9982    27066.46           18.6258            0.2640          0.537967          0.469936
  1347   -410.2012   -208.6021    205.7961   -411.2961   -215.4711    217.7237    29810.42           19.2350            0.3007          0.383062          0.544889
  1348    230.9960    370.9954    135.7964    231.9491    376.9586    131.7517    29854.33           19.2445            0.1808          0.428641          0.555899
  1349    -26.6029    216.9960    186.1962    -13.6201    221.6914    188.7806    31939.74           19.6825            0.2733          0.481020          0.528246
  1350    -91.0026   -250.6019    -37.8029    -94.9342   -256.0926    -31.8257    35583.72           20.4043            0.2992          0.314064          0.536818
  1351    -32.2029    449.3950    177.7962    -32.3601    447.1947    185.4191    15190.58           15.3637            0.3753          0.632324          0.468212
  1352   -334.6016    530.5947     57.3967   -345.0077    526.9424     50.5053    16375.98           15.7533            0.3201          0.655418          0.437608
  1353   -651.0002    583.7944   -228.2020   -649.0234    579.0988   -218.6974    58545.21           24.0880            0.2384          0.376514          0.560505
  1354     74.1967     85.3966     34.9968     78.6128     82.7131     26.7735    28625.03           18.9766            0.2338          0.400071          0.616809
  1355    205.7961   -466.2010    -35.0029    204.2501   -462.0039    -36.4529    29766.52           19.2256            0.3510          0.604675          0.459591
  1356    -51.8028    678.9940    138.5964    -43.2295    676.4869    132.2805    18505.29           16.4085            0.2832          0.633651          0.591378
  1357   -144.2024    552.9946    127.3964   -142.5405    553.0569    126.4405    32883.66           19.8745            0.2291          0.261621          0.651362
  1358   -399.0013   -460.6010   -121.8025   -394.6581   -468.4525   -123.1064    27944.53           18.8250            0.3174          0.575057          0.648401
  1359   -259.0019    230.9960   -284.2018   -259.6155    241.3820   -286.2471    20634.61           17.0152            0.2848          0.527860          0.634315
  1360    412.9952     43.3968     15.3969    414.1825     42.3456     10.2486    19624.83           16.7329            0.3747          0.538400          0.552504
  1361    421.3951     18.1969    -93.8026    413.6587     16.6209    -91.9879    24322.50           17.9738            0.2419          0.490550          0.499061
  1362    -71.4027    592.1944   -239.4020    -69.2635    579.3425   -227.7772    23312.72           17.7215            0.3362          0.523102          0.519235
  1363    538.9946    597.7944   -214.2021    539.1462    589.6920   -215.3472    29064.07           19.0732            0.3116          0.456417          0.658816
  1364   -107.8026   -172.2023    236.5959   -107.8027   -171.3530    231.9019    24256.64           17.9576            0.2506          0.352589          0.392896
  1365   -130.2025   -427.0012   -214.2021   -131.5615   -428.1591   -215.2593    20634.61           17.0152            0.2352          0.358741          0.683731
  1366    488.5948    127.3964    -85.4026    484.3244    123.8024    -91.7674    14356.42           15.0771            0.4231          0.610922          0.614992
  1367   -158.2023     65.7967   -253.4019   -165.5941     55.8786   -254.5860    35649.58           20.4168            0.3334          0.594809          0.559870
  1368    482.9949    631.3942    -91.0026    472.5380    631.3478    -96.0060    59269.62           24.1870            0.3061          0.402343          0.557262
  1369    466.1949     -4.2030    132.9964    468.0111     -2.7233    132.0548    16946.72           15.9343            0.1926          0.457043          0.599071
  1370    281.3958    309.3956   -130.2025    280.8047    310.6438   -132.0416    17210.14           16.0164            0.2180          0.513416          0.641960
  1371   -427.0012   -211.4021     79.7966   -424.3217   -210.1355     79.2393    20546.80           16.9910            0.2586          0.104248          0.581751
  1372   -488.6009    281.3958     -1.4030   -484.9973    278.5325     -6.0321    24300.54           17.9684            0.2874          0.583259          0.521452
  1373     -7.0030   -485.8009     79.7966     -5.7562   -484.8740     77.8525    14290.56           15.0541            0.2647          0.463952          0.690826
  1374   -684.6000    160.9963    169.3962   -679.5868    161.1320    169.1382    16463.78           15.7815            0.1523          0.463481          0.707674
  1375   -189.0022   -390.6013    132.9964   -192.0486   -395.5982    130.8324    16441.83           15.7744            0.3697          0.392858          0.559333
  1376   -163.8023     37.7968   -211.4021   -166.2925     36.2282   -215.7317    22851.73           17.6040            0.2974          0.405774          0.430769
  1377   -558.6006   -539.0007   -163.8023   -567.0557   -545.9649   -173.6548    38722.82           20.9874            0.2676          0.565337          0.436366
  1378    387.7953    -51.8028     26.5969    393.7552    -62.0890     32.3363    26934.75           18.5955            0.3485          0.571796          0.372484
  1379   -581.0005    163.7963    -32.2029   -571.7307    160.7447    -32.8938    18351.63           16.3630            0.2996          0.494850          0.587541
  1380   -362.6014   -191.8022     65.7967   -357.7311   -198.6848     59.8092    42718.03           21.6857            0.2632          0.599344          0.529577
  1381    312.1956    -85.4026    -35.0029    322.7902   -100.0851    -26.1935    19251.65           16.6262            0.2435          0.737041          0.543530
  1382    264.5958    104.9965    191.7961    250.3054     95.5929    191.5372    26627.43           18.5245            0.2834          0.690654          0.697632
  1383   -502.6008    202.9961     -7.0030   -501.0110    200.5882    -11.4554    24629.82           18.0492            0.2192          0.621774          0.365823
  1384   -228.2020   -163.8023     15.3969   -221.8799   -167.9273     13.1809    34134.91           20.1235            0.2658          0.397437          0.557165
  1385    -57.4028    -68.6027    149.7963    -40.0280    -61.6349    139.4792    34991.03           20.2903            0.3232          0.542474          0.409118
  1386   -315.0016   -494.2009     48.9968   -306.3287   -493.0388     49.6227    24212.74           17.9467            0.2387          0.552131          0.556971
  1387   -659.4001   -245.0020   -152.6024   -663.9210   -251.8496   -158.3090    24168.83           17.9359            0.3095          0.576756          0.523722
  1388   -385.0013    312.1956    166.5963   -379.4400    311.1613    157.9895    39337.47           21.0979            0.2204          0.373521          0.544223
  1389   -315.0016   -555.8006    169.3962   -311.0157   -554.1831    180.2772    28844.55           19.0250            0.3010          0.517929          0.528841
  1390    -15.4030     -1.4030   -233.8020    -15.9630     -2.5126   -228.0536    31742.18           19.6419            0.2391          0.349931          0.562677
  1391   -345.8015    -40.6028    -71.4027   -343.3321    -44.9312    -75.7976    30337.27           19.3477            0.2173          0.568343          0.584183
  1392   -113.4025   -267.4019   -222.6021   -113.9139   -260.1805   -217.4696    18746.76           16.4796            0.3263          0.589169          0.460015
  1393    -93.8026   -233.8020   -144.2024    -87.5307   -233.9860   -143.3275    21029.74           17.1231            0.3166          0.499256          0.610648
  1394    382.1953   -127.4025    132.9964    391.8036   -127.1523    129.7891    26583.52           18.5143            0.2245          0.344785          0.677849
  1395   -348.6015   -345.8015    102.1965   -350.3752   -341.9081     99.6137    26429.86           18.4786            0.1426          0.367539          0.580978
  1396   -578.2005   -592.2004    -93.8026   -573.1935   -594.6596    -99.0334    25178.61           18.1823            0.2271          0.627532          0.471586
  1397    300.9957    163.7963    216.9960    289.0236    172.0693    216.7271    16200.36           15.6968            0.3570          0.733772          0.423862
  1398    -32.2029   -264.6019   -189.0022    -28.7823   -260.5500   -192.7155    39008.19           21.0389            0.2982          0.589665          0.416435
  1399   -662.2001    191.7961     34.9968   -655.5933    188.7857     45.6007    28625.03           18.9766            0.2558          0.521441          0.507225
  1400   -497.0009    -91.0026    -37.8029   -490.0553    -90.7007    -41.4772    21951.71           17.3697            0.2680          0.480418          0.465522
  1401   -611.8004     57.3967   -264.6019   -608.1790     56.1309   -271.8456    31939.74           19.6825            0.2497          0.429193          0.432604
  1402    289.7957    -65.8027   -135.8024    294.7798    -68.9252   -137.9642    18922.38           16.5309            0.2657          0.342723          0.329526
  1403    278.5958   -578.2005    -40.6028    287.7889   -569.9606    -27.1170    47305.94           22.4358            0.2587          0.539204          0.542404
  1404    256.1959    398.9952   -124.6025    263.1021    409.1191   -124.1349    31676.32           19.6283            0.2759          0.655758          0.414820
  1405    440.9951   -289.8018    127.3964    443.8971   -284.4444    120.9229    15014.97           15.3042            0.2623          0.510820          0.562534
  1406    415.7952    228.1960     60.1967    409.7881    229.1093     70.0920    20173.62           16.8875            0.2105          0.387773          0.783519
  1407   -169.4023    443.7950    132.9964   -166.5416    443.5100    132.2384    15695.47           15.5320            0.2809          0.305515          0.649384
  1408    278.5958    424.1951    -82.6027    280.9901    423.5570    -85.0500    21951.71           17.3697            0.2598          0.601469          0.523242
  1409   -642.6002   -273.0018     88.1966   -652.2727   -276.3461     86.5058    21973.66           17.3755            0.2823          0.432543          0.453140
  1410   -399.0013    -63.0027    -74.2027   -394.2585    -77.4631    -75.9447    36154.47           20.5128            0.3108          0.558056          0.555312
  1411    586.5944   -642.6002    -21.0029    585.2770   -644.4823    -15.2310    17166.24           16.0028            0.2781          0.265524          0.558373
  1412   -432.6011    104.9965    236.5959   -434.0353    108.8532    246.6827    22346.84           17.4733            0.2575          0.553288          0.441568
  1413    267.3958    230.9960    138.5964    266.8458    234.0237    137.1599    15124.73           15.3414            0.2860          0.478301          0.605570
  1414     20.9969    480.1949    -51.8028     18.5355    477.6284    -52.4358    27768.92           18.7855            0.1589          0.365845          0.642734
  1415   -595.0004    572.5945    244.9959   -597.2533    568.5555    243.9616    24190.79           17.9413            0.2800          0.674680          0.448389
  1416    191.7961    -40.6028   -113.4025    192.2658    -51.3740   -109.2723    26385.96           18.4684            0.2827          0.621983          0.468660
  1417    314.9956    460.5950    144.1964    309.5091    463.4648    143.2742    15432.05           15.4447            0.2905          0.523027          0.665256
  1418    421.3951   -281.4018     74.1967    427.9674   -282.0726     81.2157    23883.46           17.8650            0.2662          0.634170          0.621965
  1419    -29.4029    446.5950   -158.2023    -36.4372    454.5884   -147.8760    33564.17           20.0107            0.3076          0.552400          0.329935
  1420    127.3964    135.7964    138.5964    138.8827    133.1338    137.9699    19032.13           16.5628            0.2216          0.447533          0.587376
  1421   -413.0012   -169.4023   -119.0025   -413.0016   -169.5828   -108.2181    27022.56           18.6157            0.2582          0.232837          0.600120
  1422   -203.0021    376.5953     90.9966   -199.9852    375.6704     95.0245    25090.81           18.1611            0.2219          0.549064          0.533894
  1423    -82.6027    -88.2026    152.5963    -81.6439    -89.9203    161.2096    25244.47           18.1981            0.3228          0.592022          0.624425
  1424   -186.2022   -639.8002     29.3969   -182.1187   -647.9916     29.9709    33739.78           20.0455            0.2419          0.387156          0.512635
  1425    191.7961    614.5943    208.5961    195.3243    626.0553    208.1796    29744.57           19.2209            0.2313          0.516223          0.639002
  1426   -345.8015   -455.0010   -186.2022   -344.1780   -458.7264   -186.4411    21534.63           17.2590            0.2814          0.367217          0.530559
  1427    183.3962    407.3952     96.5966    176.8149    399.4405     99.5543    22259.04           17.4504            0.2979          0.475963          0.523111
  1428    300.9957    370.9954    107.7965    291.6691    373.1630    115.6127    16463.78           15.7815            0.2567          0.470208          0.577899
  1429   -303.8017    174.9962    188.9962   -306.9885    172.2716    188.9963    23773.70           17.8376            0.1604          0.296382          0.530174
  1430     96.5966    -29.4029    -49.0028     86.8562    -31.3807    -51.2773    22720.02           17.5701            0.3008          0.317602          0.428565
  1431     85.3966    678.9940    104.9965     81.0286    671.6703    106.0972    27044.51           18.6207            0.2834          0.383469          0.534733
  1432     23.7969    656.5941    -23.8029     25.6315    651.5490    -21.6626    14532.03           15.1384            0.2800          0.396090          0.602810
  1433     29.3969   -676.2001     82.5966     30.0243   -675.5726     83.2867    17978.45           16.2513            0.3384          0.539238          0.490345
  1434   -256.2019     65.7967   -247.8019   -261.7337     65.3629   -247.0428    19976.06           16.8322            0.2342          0.399074          0.577921
  1435    466.1949   -247.8019    118.9965    472.2512   -255.7212    118.5185    42849.74           21.7080            0.2918          0.592330          0.370867
  1436   -530.6007    289.7957     -4.2030   -536.1434    292.3969     -5.8150    30666.54           19.4174            0.2502          0.434081          0.484416
  1437    -65.8027    284.1957    194.5961    -74.0652    284.4428    189.2431    20502.90           16.9789            0.3317          0.551916          0.461131
  1438   -284.2018     88.1966    258.9958   -282.1185     81.0533    259.9633    15871.09           15.5898            0.3313          0.663390          0.329139
  1439    449.3950   -359.8015     23.7969    459.4713   -362.6198     20.9363    36791.07           20.6325            0.2574          0.423678          0.465390
  1440    281.3958     57.3967    174.9962    288.8305     61.0492    176.2921    45571.75           22.1583            0.1540          0.438009          0.410829
  1441   -205.8021    340.1955    135.7964   -212.0389    348.6761    134.6176    25771.31           18.3238            0.2746          0.458856          0.586110
  1442   -575.4005    239.3959    113.3965   -574.9824    233.5024    108.6777    51169.44           23.0307            0.2322          0.544684          0.476503
  1443   -499.8008   -662.2001     -4.2030   -507.2034   -659.3826     -5.0626    22983.44           17.6377            0.2849          0.558577          0.582998
  1444    130.1964    281.3958     -1.4030    130.4536    284.8629      6.2522    22083.42           17.4044            0.3598          0.423865          0.632556
  1445    197.3961    298.1957     32.1968    193.7180    287.5554     33.9703    17319.90           16.0504            0.2886          0.697916          0.366339
  1446   -273.0018     99.3965    141.3964   -276.1917    100.8862    137.7285    27373.79           18.6960            0.1460          0.394475          0.623245
  1447    443.7950     32.1968    155.3963    439.8489     40.3975    158.9330    20832.17           17.0693            0.2567          0.536488          0.489593
  1448   -687.4000     -4.2030    130.1964   -683.7541     -1.5243    130.0476    15366.20           15.4227            0.3006          0.683337          0.591554
  1449    424.1951    597.7944   -163.8023    427.4709    586.8264   -145.7513    52442.64           23.2202            0.3508          0.538978          0.396497
  1450   -427.0012   -645.4002   -231.0020   -432.6938   -643.3253   -230.5232    20173.62           16.8875            0.2922          0.482871          0.450623
  1451   -245.0020   -169.4023    102.1965   -243.4575   -172.6736     95.1546    22785.88           17.5870            0.3058          0.521311          0.525395
  1452   -250.6019    421.3951    132.9964   -251.9841    416.8467    131.6722    19185.80           16.6072            0.3061          0.553967          0.686377
  1453   -575.4005   -429.8011    250.5959   -581.7659   -428.5869    247.4018    16068.65           15.6542            0.2829          0.500298          0.774005
  1454    342.9955     12.5969   -163.8023    345.3976     14.9388   -163.2620    18593.10           16.4344            0.3604          0.400926          0.332312
  1455    -60.2028   -438.2011     71.3967    -61.9911   -431.9425     69.2061    23620.04           17.7991            0.2867          0.581286          0.549853
  1456      4.1970     62.9967    -15.4030     11.1159     58.7751    -24.1591    29810.42           19.2350            0.1966          0.747995          0.378504
  1457   -637.0002     12.5969   -214.2021   -644.3420      6.2659   -216.4365    22588.31           17.5360            0.3725          0.606344          0.368110
  1458    454.9950    438.1951    -37.8029    456.1245    437.8189    -34.1013    18373.58           16.3695            0.2380          0.306439          0.565196
  1459    410.1952    -91.0026    132.9964    411.5476    -93.2954    137.1703    19471.17           16.6892            0.2946          0.449885          0.536431
  1460    -29.4029   -648.2002   -130.2025    -37.9415   -630.7288   -106.6884    20217.53           16.8997            0.3861          0.724137          0.355008
  1461    393.3953    418.5952    -63.0027    386.7375    422.8943    -53.9851    34112.96           20.1192            0.2843          0.621299          0.530913
  1462   -443.8011   -485.8009    160.9963   -449.2173   -490.9916    157.4985    20393.14           16.9485            0.3144          0.335776          0.354233
  1463    415.7952   -172.2023    127.3964    411.0705   -169.1130    120.5817    24388.35           17.9900            0.2010          0.611845          0.463405
  1464   -194.6022     65.7967    309.3956   -202.0838     74.1405    310.8509    15607.67           15.5030            0.3138          0.585220          0.736707
